step,x,y,type,pole,arc_deg
665,129.7064,47.4774,wrap,4,0
666,128.3225,49.8961,wrap,4,0
667,127.0675,52.3841,wrap,4,0
668,125.9451,54.9347,wrap,4,0
669,124.9583,57.5408,wrap,4,0
670,124.1098,60.1951,wrap,4,0
671,123.402,62.8903,wrap,4,0
672,122.8368,65.6191,wrap,4,0
673,122.4159,68.3737,wrap,4,0
674,122.1403,71.1467,wrap,4,0
675,122.0108,73.9303,wrap,4,0
676,122.0278,76.7169,wrap,4,0
677,122.1913,79.4988,wrap,4,0
678,122.5007,82.2682,wrap,4,0
679,122.9553,85.0175,wrap,4,0
680,123.5538,87.7391,wrap,4,0
681,124.2944,90.4255,wrap,4,0
682,125.1753,93.0693,wrap,4,0
683,126.1939,95.6631,wrap,4,0
684,127.3474,98.1997,wrap,4,0
685,128.6326,100.6723,wrap,4,0
686,130.0461,103.0739,wrap,4,0
687,131.5837,105.3978,wrap,4,0
688,133.2415,107.6378,wrap,4,0
689,135.0146,109.7875,wrap,4,0
690,136.8983,111.841,wrap,4,0
691,138.8874,113.7927,wrap,4,0
692,140.9762,115.6372,wrap,4,0
693,143.1591,117.3693,wrap,4,0
694,145.4301,118.9843,wrap,4,0
695,147.7827,120.4777,wrap,4,0
696,150.2107,121.8454,wrap,4,0
697,152.7071,123.0835,wrap,4,0
698,155.2652,124.1888,wrap,4,0
699,157.8778,125.1581,wrap,4,0
700,160.5378,125.9887,wrap,4,0
701,163.2378,126.6783,wrap,4,0
702,165.9702,127.2251,wrap,4,0
703,168.7277,127.6275,wrap,4,0
704,171.5024,127.8845,wrap,4,0
705,174.2869,127.9952,wrap,4,0
706,177.0733,127.9594,wrap,4,0
707,179.854,127.7773,wrap,4,0
708,182.6212,127.4492,wrap,4,0
709,185.3674,126.9761,wrap,4,0
710,188.0849,126.3594,wrap,4,0
711,190.7663,125.6006,wrap,4,0
712,193.4041,124.702,wrap,4,0
713,195.991,123.666,wrap,4,0
714,198.5198,122.4955,wrap,4,0
715,200.9837,121.1936,wrap,4,0
716,203.3757,119.7641,wrap,4,0
717,205.6893,118.2108,wrap,4,0
718,207.918,116.538,wrap,4,0
719,210.0557,114.7504,wrap,4,0
720,212.0965,112.853,wrap,4,0
721,214.0348,110.8508,wrap,4,0
722,215.8652,108.7496,wrap,4,0
723,217.5826,106.5551,wrap,4,0
724,219.1822,104.2733,wrap,4,0
725,220.6598,101.9107,wrap,4,0
726,222.0111,99.4736,wrap,4,0
727,223.2324,96.9689,wrap,4,0
728,224.3205,94.4034,wrap,4,0
729,225.2721,91.7843,wrap,4,0
730,226.0848,89.1188,wrap,4,0
731,226.7563,86.4143,wrap,4,0
732,227.2847,83.6782,wrap,4,0
733,227.6685,80.9181,wrap,4,0
734,227.9068,78.1417,wrap,4,0
735,227.9988,75.3566,wrap,4,0
736,227.9443,72.5705,wrap,4,0
737,227.7434,69.7911,wrap,4,0
738,227.3967,67.0261,wrap,4,0
739,226.9052,64.2831,wrap,4,0
740,226.2702,61.5698,wrap,4,0
741,225.4934,58.8936,wrap,4,0
742,224.5771,56.262,wrap,4,0
743,223.5237,53.6821,wrap,4,0
744,222.3361,51.1612,wrap,4,0
745,221.0177,48.7061,wrap,4,0
746,219.5721,46.3238,wrap,4,0
747,218.0033,44.0207,wrap,4,0
748,216.3156,41.8033,wrap,4,0
749,214.5137,39.6776,wrap,4,0
750,212.6025,37.6496,wrap,4,0
751,210.5874,35.7249,wrap,4,0
752,208.4739,33.9087,wrap,4,0
753,206.2679,32.2061,wrap,4,0
754,203.9754,30.6218,wrap,4,0
755,201.6029,29.1602,wrap,4,0
756,199.1568,27.8253,wrap,4,0
757,196.6439,26.6208,wrap,4,0
758,194.0712,25.5501,wrap,4,0
759,191.4457,24.6161,wrap,4,0
760,188.7748,23.8213,wrap,4,0
761,186.0658,23.1681,wrap,4,0
762,183.3262,22.6581,wrap,4,0
763,180.5636,22.2928,wrap,4,0
764,177.7857,22.0733,wrap,4,0
765,175.0,22.0,wrap,4,0
766,-0.0,22.0,move,1,0
767,-2.7846,22.0732,wrap,1,596.31
768,-5.5615,22.2926,wrap,1,0
769,-8.323,22.6576,wrap,1,0
770,-11.0615,23.1672,wrap,1,0
771,-13.7695,23.8199,wrap,1,0
772,-16.4395,24.6141,wrap,1,0
773,-19.064,25.5474,wrap,1,0
774,-21.6359,26.6173,wrap,1,0
775,-24.148,27.8208,wrap,1,0
776,-26.5934,29.1547,wrap,1,0
777,-28.9654,30.6152,wrap,1,0
778,-31.2573,32.1983,wrap,1,0
779,-33.4629,33.8997,wrap,1,0
780,-35.5761,35.7146,wrap,1,0
781,-37.5909,37.638,wrap,1,0
782,-39.502,39.6646,wrap,1,0
783,-41.3039,41.7888,wrap,1,0
784,-42.9918,44.0047,wrap,1,0
785,-44.5609,46.3063,wrap,1,0
786,-46.0069,48.6871,wrap,1,0
787,-47.3258,51.1406,wrap,1,0
788,-48.514,53.6601,wrap,1,0
789,-49.5682,56.2384,wrap,1,0
790,-50.4854,58.8686,wrap,1,0
791,-51.2632,61.5434,wrap,1,0
792,-51.8994,64.2553,wrap,1,0
793,-52.3923,66.9969,wrap,1,0
794,-52.7404,69.7606,wrap,1,0
795,-52.9428,72.5388,wrap,1,0
796,-52.999,75.3237,wrap,1,0
797,-52.9088,78.1078,wrap,1,0
798,-52.6724,80.8833,wrap,1,0
799,-52.2906,83.6426,wrap,1,0
800,-51.7643,86.378,wrap,1,0
801,-51.095,89.0819,wrap,1,0
802,-50.2846,91.7469,wrap,1,0
803,-49.3353,94.3657,wrap,1,0
804,-48.2497,96.931,wrap,1,0
805,-47.0308,99.4357,wrap,1,0
806,-45.682,101.873,wrap,1,0
807,-44.207,104.2359,wrap,1,0
808,-42.6099,106.5182,wrap,1,0
809,-40.8951,108.7133,wrap,1,0
810,-39.0674,110.8154,wrap,1,0
811,-37.1317,112.8185,wrap,1,0
812,-35.0935,114.7171,wrap,1,0
813,-32.9583,116.506,wrap,1,0
814,-30.7321,118.1803,wrap,1,0
815,-28.421,119.7353,wrap,1,0
816,-26.0313,121.1668,wrap,1,0
817,-23.5698,122.4707,wrap,1,0
818,-21.0432,123.6434,wrap,1,0
819,-18.4584,124.6818,wrap,1,0
820,-15.8227,125.583,wrap,1,0
821,-13.1432,126.3445,wrap,1,0
822,-10.4275,126.9641,wrap,1,0
823,-7.6829,127.4402,wrap,1,0
824,-4.9172,127.7714,wrap,1,0
825,-2.1378,127.9569,wrap,1,0
826,0.6475,127.996,wrap,1,0
827,3.431,127.8888,wrap,1,0
828,6.205,127.6355,wrap,1,0
829,8.9618,127.2368,wrap,1,0
830,11.6939,126.6938,wrap,1,0
831,14.3937,126.008,wrap,1,0
832,17.0538,125.1814,wrap,1,0
833,19.6667,124.2161,wrap,1,0
834,22.2253,123.1148,wrap,1,0
835,24.7226,121.8806,wrap,1,0
836,27.1515,120.517,wrap,1,0
837,29.5054,119.0276,wrap,1,0
838,31.7779,117.4166,wrap,1,0
839,33.9625,115.6884,wrap,1,0
840,36.0533,113.8479,wrap,1,0
841,38.0446,111.9,wrap,1,0
842,39.9307,109.8502,wrap,1,0
843,41.7066,107.7041,wrap,1,0
844,43.3672,105.4677,wrap,1,0
845,44.9081,103.1472,wrap,1,0
846,46.3249,100.7489,wrap,1,0
847,47.6137,98.2794,wrap,1,0
848,48.7711,95.7457,wrap,1,0
849,49.7937,93.1546,wrap,1,0
850,50.6787,90.5134,wrap,1,0
851,51.4238,87.8294,wrap,1,0
852,52.0268,85.1099,wrap,1,0
853,52.4861,82.3625,wrap,1,0
854,52.8005,79.5947,wrap,1,0
855,52.9689,76.8143,wrap,1,0
856,52.9911,74.0288,wrap,1,0
857,52.8669,71.246,wrap,1,0
858,52.5966,68.4736,wrap,1,0
859,52.1811,65.7193,wrap,1,0
860,51.6214,62.9905,wrap,1,0
861,50.9192,60.2949,wrap,1,0
862,50.0762,57.64,wrap,1,0
863,49.095,55.033,wrap,1,0
864,47.9781,52.4812,wrap,1,0
865,46.7288,49.9915,wrap,1,0
866,45.3503,47.571,wrap,1,0
867,43.8466,45.2262,wrap,1,0
868,42.2217,42.9636,wrap,1,0
869,40.4802,40.7896,wrap,1,0
870,38.6269,38.71,wrap,1,0
871,36.6669,36.7307,wrap,1,0
872,34.6056,34.8571,wrap,1,0
873,32.4488,33.0944,wrap,1,0
874,30.2023,31.4475,wrap,1,0
875,27.8723,29.9208,wrap,1,0
876,25.4654,28.5187,wrap,1,0
877,22.9881,27.2449,wrap,1,0
878,20.4474,26.1031,wrap,1,0
879,17.8501,25.0964,wrap,1,0
880,15.2036,24.2275,wrap,1,0
881,12.515,23.4988,wrap,1,0
882,9.7919,22.9124,wrap,1,0
883,7.0417,22.4699,wrap,1,0
884,4.2721,22.1725,wrap,1,0
885,1.4907,22.021,wrap,1,0
886,-1.2949,22.0158,wrap,1,0
887,-4.0768,22.157,wrap,1,0
888,-6.8475,22.4442,wrap,1,0
889,-9.5993,22.8766,wrap,1,0
890,-12.3246,23.4529,wrap,1,0
891,-15.0158,24.1716,wrap,1,0
892,-17.6656,25.0307,wrap,1,0
893,-20.2665,26.0279,wrap,1,0
894,-22.8115,27.1603,wrap,1,0
895,-25.2934,28.4249,wrap,1,0
896,-27.7055,29.8181,wrap,1,0
897,-30.0411,31.3361,wrap,1,0
898,-32.2937,32.9748,wrap,1,0
899,-34.457,34.7295,wrap,1,0
900,-36.5252,36.5955,wrap,1,0
901,-38.4925,38.5675,wrap,1,0
902,-40.3535,40.6402,wrap,1,0
903,-42.103,42.8078,wrap,1,0
904,-43.7362,45.0643,wrap,1,0
905,-45.2486,47.4036,wrap,1,0
906,-46.636,49.819,wrap,1,0
907,-47.8946,52.304,wrap,1,0
908,-49.0209,54.8517,wrap,1,0
909,-50.0117,57.4551,wrap,1,0
910,-50.8645,60.1069,wrap,1,0
911,-51.5767,62.7998,wrap,1,0
912,-52.1465,65.5265,wrap,1,0
913,-52.5722,68.2793,wrap,1,0
914,-52.8527,71.0507,wrap,1,0
915,-52.9871,73.833,wrap,1,0
916,-52.9753,76.6185,wrap,1,0
917,-52.8171,79.3995,wrap,1,0
918,-52.513,82.1684,wrap,1,0
919,-52.0638,84.9175,wrap,1,0
920,-51.4709,87.6392,wrap,1,0
921,-50.7357,90.326,wrap,1,0
922,-49.8604,92.9705,wrap,1,0
923,-48.8474,95.5653,wrap,1,0
924,-47.6995,98.1033,wrap,1,0
925,-46.4197,100.5775,wrap,1,0
926,-45.0118,102.981,wrap,1,0
927,-43.4795,105.3072,wrap,1,0
928,-41.8272,107.5498,wrap,1,0
929,-40.0593,109.7024,wrap,1,0
930,-38.1807,111.7591,wrap,1,0
931,-36.1967,113.7144,wrap,1,0
932,-34.1126,115.5626,wrap,1,0
933,-31.9344,117.2989,wrap,1,0
934,-29.6679,118.9183,wrap,1,0
935,-27.3195,120.4163,wrap,1,0
936,-24.8957,121.789,wrap,1,0
937,-22.403,123.0323,wrap,1,0
938,-19.8485,124.143,wrap,1,0
939,-17.2391,125.118,wrap,1,0
940,-14.5822,125.9545,wrap,1,0
941,-11.8849,126.6503,wrap,1,0
942,-9.1548,127.2033,wrap,1,0
943,-6.3994,127.6122,wrap,1,0
944,-3.6264,127.8758,wrap,1,0
945,-0.8433,127.9933,wrap,1,0
946,1.9421,127.9644,wrap,1,0
947,4.7221,127.7892,wrap,1,0
948,7.4891,127.4682,wrap,1,0
949,10.2354,127.0023,wrap,1,0
950,12.9534,126.3927,wrap,1,0
951,15.6356,125.6412,wrap,1,0
952,18.2747,124.7497,wrap,1,0
953,20.8633,123.7209,wrap,1,0
954,23.3942,122.5574,wrap,1,0
955,25.8605,121.2626,wrap,1,0
956,28.2554,119.8401,wrap,1,0
957,30.5723,118.2936,wrap,1,0
958,32.8047,116.6276,wrap,1,0
959,34.9464,114.8465,wrap,1,0
960,36.9917,112.9554,wrap,1,0
961,38.9347,110.9595,wrap,1,0
962,40.7703,108.8642,wrap,1,0
963,42.4932,106.6754,wrap,1,0
964,44.0987,104.3991,wrap,1,0
965,194.0987,-120.6009,move,5,0
966,195.581,-122.9561,wrap,5,472.38
967,196.9377,-125.3859,wrap,5,0
968,198.165,-127.8836,wrap,5,0
969,199.2594,-130.4422,wrap,5,0
970,200.2181,-133.0547,wrap,5,0
971,201.0383,-135.714,wrap,5,0
972,201.7178,-138.4127,wrap,5,0
973,202.2547,-141.1433,wrap,5,0
974,202.6476,-143.8983,wrap,5,0
975,202.8953,-146.6701,wrap,5,0
976,202.9972,-149.4511,wrap,5,0
977,202.9529,-152.2337,wrap,5,0
978,202.7627,-155.01,wrap,5,0
979,202.427,-157.7726,wrap,5,0
980,201.9467,-160.5137,wrap,5,0
981,201.3233,-163.2259,wrap,5,0
982,200.5583,-165.9016,wrap,5,0
983,199.6539,-168.5334,wrap,5,0
984,198.6127,-171.1141,wrap,5,0
985,197.4374,-173.6367,wrap,5,0
986,196.1313,-176.094,wrap,5,0
987,194.6981,-178.4795,wrap,5,0
988,193.1416,-180.7864,wrap,5,0
989,191.4662,-183.0084,wrap,5,0
990,189.6764,-185.1394,wrap,5,0
991,187.7773,-187.1736,wrap,5,0
992,185.774,-189.1052,wrap,5,0
993,183.6721,-190.9291,wrap,5,0
994,181.4774,-192.6401,wrap,5,0
995,179.1958,-194.2335,wrap,5,0
996,176.8338,-195.705,wrap,5,0
997,174.3978,-197.0505,wrap,5,0
998,171.8945,-198.2662,wrap,5,0
999,169.3309,-199.3489,wrap,5,0
1000,166.7139,-200.2956,wrap,5,0
1001,164.0509,-201.1035,wrap,5,0
1002,161.3492,-201.7706,wrap,5,0
1003,158.6161,-202.295,wrap,5,0
1004,155.8593,-202.6751,wrap,5,0
1005,153.0864,-202.9101,wrap,5,0
1006,150.3049,-202.9991,wrap,5,0
1007,147.5226,-202.9421,wrap,5,0
1008,144.7472,-202.7391,wrap,5,0
1009,141.9862,-202.3906,wrap,5,0
1010,139.2473,-201.8978,wrap,5,0
1011,136.538,-201.2618,wrap,5,0
1012,133.8659,-200.4846,wrap,5,0
1013,131.2382,-199.5681,wrap,5,0
1014,128.6623,-198.515,wrap,5,0
1015,126.1452,-197.3281,wrap,5,0
1016,123.6939,-196.0107,wrap,5,0
1017,121.3151,-194.5665,wrap,5,0
1018,119.0154,-192.9995,wrap,5,0
1019,116.8011,-191.3138,wrap,5,0
1020,114.6783,-189.5143,wrap,5,0
1021,112.6529,-187.6058,wrap,5,0
1022,110.7305,-185.5937,wrap,5,0
1023,108.9164,-183.4834,wrap,5,0
1024,107.2155,-181.2808,wrap,5,0
1025,105.6326,-178.9919,wrap,5,0
1026,104.172,-176.6231,wrap,5,0
1027,102.8377,-174.181,wrap,5,0
1028,101.6335,-171.6721,wrap,5,0
1029,100.5626,-169.1035,wrap,5,0
1030,99.628,-166.4823,wrap,5,0
1031,98.8323,-163.8156,wrap,5,0
1032,98.1777,-161.1108,wrap,5,0
1033,97.6659,-158.3753,wrap,5,0
1034,97.2985,-155.6168,wrap,5,0
1035,97.0763,-152.8428,wrap,5,0
1036,97.0,-150.061,wrap,5,0
1037,97.0699,-147.279,wrap,5,0
1038,97.2857,-144.5045,wrap,5,0
1039,97.6468,-141.7451,wrap,5,0
1040,98.1523,-139.0085,wrap,5,0
1041,98.8007,-136.3022,wrap,5,0
1042,99.5902,-133.6337,wrap,5,0
1043,100.5188,-131.0103,wrap,5,0
1044,101.5837,-128.4392,wrap,5,0
1045,102.7822,-125.9276,wrap,5,0
1046,104.1108,-123.4824,wrap,5,0
1047,105.566,-121.1103,wrap,5,0
1048,107.1436,-118.8178,wrap,5,0
1049,108.8394,-116.6113,wrap,5,0
1050,110.6487,-114.4968,wrap,5,0
1051,112.5665,-112.4802,wrap,5,0
1052,114.5875,-110.5671,wrap,5,0
1053,116.7061,-108.7627,wrap,5,0
1054,118.9165,-107.072,wrap,5,0
1055,121.2126,-105.4996,wrap,5,0
1056,123.5881,-104.0499,wrap,5,0
1057,126.0364,-102.7269,wrap,5,0
1058,128.5507,-101.5343,wrap,5,0
1059,131.1242,-100.4752,wrap,5,0
1060,133.7498,-99.5527,wrap,5,0
1061,136.4201,-98.7693,wrap,5,0
1062,139.1279,-98.1271,wrap,5,0
1063,141.8656,-97.6279,wrap,5,0
1064,144.6258,-97.2732,wrap,5,0
1065,147.4008,-97.0638,wrap,5,0
1066,150.183,-97.0003,wrap,5,0
1067,152.9646,-97.083,wrap,5,0
1068,155.7381,-97.3115,wrap,5,0
1069,158.4958,-97.6854,wrap,5,0
1070,161.23,-98.2034,wrap,5,0
1071,163.9333,-98.8643,wrap,5,0
1072,166.5982,-99.6661,wrap,5,0
1073,169.2173,-100.6067,wrap,5,0
1074,171.7834,-101.6835,wrap,5,0
1075,174.2894,-102.8935,wrap,5,0
1076,176.7285,-104.2334,wrap,5,0
1077,179.0939,-105.6994,wrap,5,0
1078,181.3791,-107.2876,wrap,5,0
1079,183.5778,-108.9935,wrap,5,0
1080,185.6839,-110.8125,wrap,5,0
1081,187.6917,-112.7396,wrap,5,0
1082,189.5955,-114.7693,wrap,5,0
1083,191.3901,-116.8962,wrap,5,0
1084,193.0706,-119.1144,wrap,5,0
1085,194.6324,-121.4177,wrap,5,0
1086,196.0712,-123.7999,wrap,5,0
1087,197.3829,-126.2542,wrap,5,0
1088,198.564,-128.774,wrap,5,0
1089,199.6111,-131.3524,wrap,5,0
1090,200.5216,-133.9821,wrap,5,0
1091,201.2927,-136.656,wrap,5,0
1092,201.9224,-139.3667,wrap,5,0
1093,202.4089,-142.1068,wrap,5,0
1094,202.751,-144.8685,wrap,5,0
1095,202.9476,-147.6445,wrap,5,0
1096,202.9983,-150.4269,wrap,5,0
1097,202.9028,-153.2082,wrap,5,0
1098,202.6615,-155.9806,wrap,5,0
1099,202.275,-158.7365,wrap,5,0
1100,201.7444,-161.4683,wrap,5,0
1101,201.0711,-164.1685,wrap,5,0
1102,200.257,-166.8297,wrap,5,0
1103,199.3043,-169.4444,wrap,5,0
1104,198.2157,-172.0055,wrap,5,0
1105,196.9942,-174.506,wrap,5,0
1106,195.6431,-176.9389,wrap,5,0
1107,194.1662,-179.2975,wrap,5,0
1108,192.5675,-181.5754,wrap,5,0
1109,190.8515,-183.7662,wrap,5,0
1110,189.0228,-185.8639,wrap,5,0
1111,187.0865,-187.8628,wrap,5,0
1112,185.048,-189.7572,wrap,5,0
1113,182.9129,-191.542,wrap,5,0
1114,180.687,-193.2123,wrap,5,0
1115,178.3765,-194.7635,wrap,5,0
1116,175.9878,-196.1913,wrap,5,0
1117,173.5274,-197.4917,wrap,5,0
1118,171.0022,-198.6611,wrap,5,0
1119,168.4191,-199.6965,wrap,5,0
1120,165.7852,-200.5947,wrap,5,0
1121,163.1077,-201.3536,wrap,5,0
1122,160.3942,-201.9708,wrap,5,0
1123,-89.6058,-251.9708,move,2,0
1124,-92.34,-252.4435,wrap,2,720.0
1125,-95.0952,-252.7726,wrap,2,0
1126,-97.8638,-252.9569,wrap,2,0
1127,-100.6383,-252.9962,wrap,2,0
1128,-103.411,-252.8901,wrap,2,0
1129,-106.1744,-252.6391,wrap,2,0
1130,-108.9209,-252.2438,wrap,2,0
1131,-111.6429,-251.7053,wrap,2,0
1132,-114.333,-251.0251,wrap,2,0
1133,-116.9838,-250.2051,wrap,2,0
1134,-119.588,-249.2474,wrap,2,0
1135,-122.1386,-248.1548,wrap,2,0
1136,-124.6285,-246.9301,wrap,2,0
1137,-127.0509,-245.5769,wrap,2,0
1138,-129.3991,-244.0987,wrap,2,0
1139,-131.6668,-242.4996,wrap,2,0
1140,-133.8476,-240.784,wrap,2,0
1141,-135.9357,-238.9567,wrap,2,0
1142,-137.9253,-237.0226,wrap,2,0
1143,-139.8109,-234.987,wrap,2,0
1144,-141.5875,-232.8555,wrap,2,0
1145,-143.25,-230.634,wrap,2,0
1146,-144.794,-228.3284,wrap,2,0
1147,-146.2152,-225.9453,wrap,2,0
1148,-147.5097,-223.491,wrap,2,0
1149,-148.674,-220.9723,wrap,2,0
1150,-149.7049,-218.3962,wrap,2,0
1151,-150.5996,-215.7696,wrap,2,0
1152,-151.3556,-213.0999,wrap,2,0
1153,-151.9708,-210.3942,wrap,2,0
1154,-152.4435,-207.66,wrap,2,0
1155,-152.7726,-204.9048,wrap,2,0
1156,-152.9569,-202.1362,wrap,2,0
1157,-152.9962,-199.3617,wrap,2,0
1158,-152.8901,-196.589,wrap,2,0
1159,-152.6391,-193.8256,wrap,2,0
1160,-152.2438,-191.0791,wrap,2,0
1161,-151.7053,-188.3571,wrap,2,0
1162,-151.0251,-185.667,wrap,2,0
1163,-150.2051,-183.0162,wrap,2,0
1164,-149.2474,-180.412,wrap,2,0
1165,-148.1548,-177.8614,wrap,2,0
1166,-146.9301,-175.3715,wrap,2,0
1167,-145.5769,-172.9491,wrap,2,0
1168,-144.0987,-170.6009,wrap,2,0
1169,-142.4996,-168.3332,wrap,2,0
1170,-140.784,-166.1524,wrap,2,0
1171,-138.9567,-164.0643,wrap,2,0
1172,-137.0226,-162.0747,wrap,2,0
1173,-134.987,-160.1891,wrap,2,0
1174,-132.8555,-158.4125,wrap,2,0
1175,-130.634,-156.75,wrap,2,0
1176,-128.3284,-155.206,wrap,2,0
1177,-125.9453,-153.7848,wrap,2,0
1178,-123.491,-152.4903,wrap,2,0
1179,-120.9723,-151.326,wrap,2,0
1180,-118.3962,-150.2951,wrap,2,0
1181,-115.7696,-149.4004,wrap,2,0
1182,-113.0999,-148.6444,wrap,2,0
1183,-110.3942,-148.0292,wrap,2,0
1184,-107.66,-147.5565,wrap,2,0
1185,-104.9048,-147.2274,wrap,2,0
1186,-102.1362,-147.0431,wrap,2,0
1187,-99.3617,-147.0038,wrap,2,0
1188,-96.589,-147.1099,wrap,2,0
1189,-93.8256,-147.3609,wrap,2,0
1190,-91.0791,-147.7562,wrap,2,0
1191,-88.3571,-148.2947,wrap,2,0
1192,-85.667,-148.9749,wrap,2,0
1193,-83.0162,-149.7949,wrap,2,0
1194,-80.412,-150.7526,wrap,2,0
1195,-77.8614,-151.8452,wrap,2,0
1196,-75.3715,-153.0699,wrap,2,0
1197,-72.9491,-154.4231,wrap,2,0
1198,-70.6009,-155.9013,wrap,2,0
1199,-68.3332,-157.5004,wrap,2,0
1200,-66.1524,-159.216,wrap,2,0
1201,-64.0643,-161.0433,wrap,2,0
1202,-62.0747,-162.9774,wrap,2,0
1203,-60.1891,-165.013,wrap,2,0
1204,-58.4125,-167.1445,wrap,2,0
1205,-56.75,-169.366,wrap,2,0
1206,-55.206,-171.6716,wrap,2,0
1207,-53.7848,-174.0547,wrap,2,0
1208,-52.4903,-176.509,wrap,2,0
1209,-51.326,-179.0277,wrap,2,0
1210,-50.2951,-181.6038,wrap,2,0
1211,-49.4004,-184.2304,wrap,2,0
1212,-48.6444,-186.9001,wrap,2,0
1213,-48.0292,-189.6058,wrap,2,0
1214,-47.5565,-192.34,wrap,2,0
1215,-47.2274,-195.0952,wrap,2,0
1216,-47.0431,-197.8638,wrap,2,0
1217,-47.0038,-200.6383,wrap,2,0
1218,-47.1099,-203.411,wrap,2,0
1219,-47.3609,-206.1744,wrap,2,0
1220,-47.7562,-208.9209,wrap,2,0
1221,-48.2947,-211.6429,wrap,2,0
1222,-48.9749,-214.333,wrap,2,0
1223,-49.7949,-216.9838,wrap,2,0
1224,-50.7526,-219.588,wrap,2,0
1225,-51.8452,-222.1386,wrap,2,0
1226,-53.0699,-224.6285,wrap,2,0
1227,-54.4231,-227.0509,wrap,2,0
1228,-55.9013,-229.3991,wrap,2,0
1229,-57.5004,-231.6668,wrap,2,0
1230,-59.216,-233.8476,wrap,2,0
1231,-61.0433,-235.9357,wrap,2,0
1232,-62.9774,-237.9253,wrap,2,0
1233,-65.013,-239.8109,wrap,2,0
1234,-67.1445,-241.5875,wrap,2,0
1235,-69.366,-243.25,wrap,2,0
1236,-71.6716,-244.794,wrap,2,0
1237,-74.0547,-246.2152,wrap,2,0
1238,-76.509,-247.5097,wrap,2,0
1239,-79.0277,-248.674,wrap,2,0
1240,-81.6038,-249.7049,wrap,2,0
1241,-84.2304,-250.5996,wrap,2,0
1242,-86.9001,-251.3556,wrap,2,0
1243,-89.6058,-251.9708,wrap,2,0
1244,-92.34,-252.4435,wrap,2,0
1245,-95.0952,-252.7726,wrap,2,0
1246,-97.8638,-252.9569,wrap,2,0
1247,-100.6383,-252.9962,wrap,2,0
1248,-103.411,-252.8901,wrap,2,0
1249,-106.1744,-252.6391,wrap,2,0
1250,-108.9209,-252.2438,wrap,2,0
1251,-111.6429,-251.7053,wrap,2,0
1252,-114.333,-251.0251,wrap,2,0
1253,-116.9838,-250.2051,wrap,2,0
1254,-119.588,-249.2474,wrap,2,0
1255,-122.1386,-248.1548,wrap,2,0
1256,-124.6285,-246.9301,wrap,2,0
1257,-127.0509,-245.5769,wrap,2,0
1258,-129.3991,-244.0987,wrap,2,0
1259,-131.6668,-242.4996,wrap,2,0
1260,-133.8476,-240.784,wrap,2,0
1261,-135.9357,-238.9567,wrap,2,0
1262,-137.9253,-237.0226,wrap,2,0
1263,-139.8109,-234.987,wrap,2,0
1264,-141.5875,-232.8555,wrap,2,0
1265,-143.25,-230.634,wrap,2,0
1266,-144.794,-228.3284,wrap,2,0
1267,-146.2152,-225.9453,wrap,2,0
1268,-147.5097,-223.491,wrap,2,0
1269,-148.674,-220.9723,wrap,2,0
1270,-149.7049,-218.3962,wrap,2,0
1271,-150.5996,-215.7696,wrap,2,0
1272,-151.3556,-213.0999,wrap,2,0
1273,-151.9708,-210.3942,wrap,2,0
1274,-152.4435,-207.66,wrap,2,0
1275,-152.7726,-204.9048,wrap,2,0
1276,-152.9569,-202.1362,wrap,2,0
1277,-152.9962,-199.3617,wrap,2,0
1278,-152.8901,-196.589,wrap,2,0
1279,-152.6391,-193.8256,wrap,2,0
1280,-152.2438,-191.0791,wrap,2,0
1281,-151.7053,-188.3571,wrap,2,0
1282,-151.0251,-185.667,wrap,2,0
1283,-150.2051,-183.0162,wrap,2,0
1284,-149.2474,-180.412,wrap,2,0
1285,-148.1548,-177.8614,wrap,2,0
1286,-146.9301,-175.3715,wrap,2,0
1287,-145.5769,-172.9491,wrap,2,0
1288,-144.0987,-170.6009,wrap,2,0
1289,-142.4996,-168.3332,wrap,2,0
1290,-140.784,-166.1524,wrap,2,0
1291,-138.9567,-164.0643,wrap,2,0
1292,-137.0226,-162.0747,wrap,2,0
1293,-134.987,-160.1891,wrap,2,0
1294,-132.8555,-158.4125,wrap,2,0
1295,-130.634,-156.75,wrap,2,0
1296,-128.3284,-155.206,wrap,2,0
1297,-125.9453,-153.7848,wrap,2,0
1298,-123.491,-152.4903,wrap,2,0
1299,-120.9723,-151.326,wrap,2,0
1300,-118.3962,-150.2951,wrap,2,0
1301,-115.7696,-149.4004,wrap,2,0
1302,-113.0999,-148.6444,wrap,2,0
1303,-110.3942,-148.0292,wrap,2,0
1304,-107.66,-147.5565,wrap,2,0
1305,-104.9048,-147.2274,wrap,2,0
1306,-102.1362,-147.0431,wrap,2,0
1307,-99.3617,-147.0038,wrap,2,0
1308,-96.589,-147.1099,wrap,2,0
1309,-93.8256,-147.3609,wrap,2,0
1310,-91.0791,-147.7562,wrap,2,0
1311,-88.3571,-148.2947,wrap,2,0
1312,-85.667,-148.9749,wrap,2,0
1313,-83.0162,-149.7949,wrap,2,0
1314,-80.412,-150.7526,wrap,2,0
1315,-77.8614,-151.8452,wrap,2,0
1316,-75.3715,-153.0699,wrap,2,0
1317,-72.9491,-154.4231,wrap,2,0
1318,-70.6009,-155.9013,wrap,2,0
1319,-68.3332,-157.5004,wrap,2,0
1320,-66.1524,-159.216,wrap,2,0
1321,-64.0643,-161.0433,wrap,2,0
